STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,12/29/2011,3,1215,1234,1,10,127,,1.1,-6.1,110,120,8.9,10.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,12/30/2011,2.6,1244,1243,1.8,38,127,,-2.2,-7.8,120,120,7.6,9.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,12/31/2011,4.1,2247,2245,2.3,53,152,,0.6,-3.3,70,60,8.9,11.2
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/1/2012,8.4,2326,1743,6.4,69,178,,2.8,-1.7,120,130,13,16.5
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/2/2012,2.6,2354,16,3.3,10,76,,4.4,-3.3,110,110,12.5,15.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/3/2012,1,2008,2016,2.8,23,76,,2.8,-3.9,100,100,7.6,9.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/4/2012,3.9,1926,1926,8.6,51,76,,3.3,-0.6,110,110,9.4,11.2
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/5/2012,2.8,230,234,2.8,0,76,,2.8,-2.2,120,110,9.4,10.7
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/6/2012,6.3,2351,2350,1,5,51,,3.3,-0.6,110,110,11.2,13.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/7/2012,9.1,1034,1011,27.4,0,25,,5.6,1.7,120,120,18.3,24.1
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/8/2012,9.9,1442,1440,6.6,0,0,,5.6,2.2,110,110,13.9,17
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/9/2012,3.5,1009,1009,0.3,0,0,,2.8,-1.7,240,240,11.6,14.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/10/2012,6.6,2356,2153,1.5,76,0,,1.1,-2.2,110,120,11.6,14.8
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/11/2012,9.8,729,728,14.5,8,51,,3.3,0.6,110,110,16.1,20.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/12/2012,7.2,1026,1023,9.7,0,0,,3.3,0.6,110,100,17,21.5
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/13/2012,2,206,200,0.5,10,0,,1.7,-5.6,200,140,7.6,10.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/14/2012,2.3,2231,2231,0,0,0,,-5,-10.6,120,110,9.8,13
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/15/2012,4.8,2125,2026,0,0,0,,-9.4,-13.3,80,70,9.8,14.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/16/2012,7,1052,559,0,0,0,,-13.3,-16.1,130,120,10.3,13
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/17/2012,4.8,1255,1317,0,0,0,,-13.9,-16.7,130,150,9.4,12.5
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/18/2012,3.4,100,59,0,0,0,,-9.4,-16.1,130,120,8.9,10.7
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/19/2012,4.7,2236,2220,0,0,0,,-6.7,-12.8,90,80,13.4,17.9
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/20/2012,8.5,721,720,0,0,0,,-4.4,-7.8,90,100,17.9,23.2
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/21/2012,5.1,2357,2322,2.5,71,25,,-0.6,-7.8,120,120,13.9,17.9
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/22/2012,4.9,49,8,5.6,69,102,,0.6,-6.1,120,120,13.9,18.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/23/2012,4.7,2025,2028,7.6,109,102,,0,-5.6,120,120,11.2,14.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/24/2012,1.6,241,246,9.9,117,178,,0,-1.7,140,130,9.4,11.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/25/2012,3.4,1445,1617,11.2,173,356,,1.1,-2.8,120,120,10.7,13.9
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/26/2012,3.6,1710,1709,7.4,112,381,,-1.7,-4.4,90,90,9.4,11.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/27/2012,2.1,1954,1953,2,66,432,,-2.2,-6.1,110,120,5.8,6.7
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/28/2012,1.1,600,600,1.3,18,432,,-1.1,-3.9,90,90,5.4,7.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/29/2012,0.1,2359,2352,15.7,160,406,,-1.7,-3.9,70,80,2.7,3.1
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/30/2012,5.4,2238,2338,6.9,86,508,,2.2,-3.9,100,110,9.4,11.2
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,1/31/2012,4.7,612,556,7.9,3,381,,2.2,0.6,110,120,9.4,11.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/1/2012,9.4,1656,1655,11.4,0,279,,4.4,0.6,110,110,18.3,24.1
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/2/2012,8,101,100,11.2,0,127,,5.6,2.2,110,120,17.9,23.2
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/3/2012,7.3,601,600,6.6,0,25,,8.9,1.1,120,120,17.9,25
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/4/2012,0.8,1116,1115,0,0,0,,4.4,-2.8,80,90,5.8,6.7
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/5/2012,1,1956,1955,0,0,0,,3.9,-2.8,220,220,5.4,6.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/6/2012,0.2,1245,1242,0,0,0,,2.2,-3.9,230,230,2.7,3.1
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/7/2012,0.3,1638,1414,0,0,0,,3.3,-3.9,280,230,2.7,3.1
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/8/2012,1.9,2029,1959,0,0,0,,6.1,-3.9,120,140,9.4,11.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/9/2012,5.3,2352,2335,0,0,0,,8.9,-1.7,110,140,14.3,19.2
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/10/2012,3.8,42,0,0,0,0,,7.2,-1.7,120,110,13.9,17.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/11/2012,6.2,2221,2221,5.8,0,0,,6.1,-2.2,120,110,13.4,16.1
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/12/2012,3.7,432,437,3.8,0,0,,4.4,1.1,240,230,10.7,14.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/13/2012,4.7,1642,650,0.8,0,0,,3.9,-1.7,120,80,8.9,10.7
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/14/2012,3.2,844,835,0.3,0,0,,3.3,-3.3,80,100,8,10.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/15/2012,5.3,2304,2304,3,0,0,,3.9,-2.2,120,120,10.3,13
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/16/2012,5,6,0,3,0,0,,3.9,2.2,120,110,9.8,13.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/17/2012,3.1,350,333,4.3,0,0,,3.9,0,90,100,7.6,9.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/18/2012,2.3,2304,2203,4.3,0,0,,2.2,-0.6,90,110,7.2,9.8
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/19/2012,2.6,231,205,0.3,0,0,,2.8,-1.1,100,110,8,9.8
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/20/2012,4.9,1722,1541,13.5,33,0,,2.2,-0.6,120,120,12.5,17
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/21/2012,4.1,224,907,3.8,0,0,,3.3,0.6,110,110,10.7,13
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/22/2012,1.3,2106,2112,1.3,0,0,,2.8,0,100,110,5.8,6.7
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/23/2012,3.2,1242,849,0.5,0,0,,2.8,-2.8,110,100,6.7,7.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/24/2012,1.3,1716,1716,0,0,0,,3.3,-5.6,80,70,6.3,9.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/25/2012,1.4,1241,1333,0,0,0,,0,-8.3,100,130,5.8,6.7
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/26/2012,6.1,2346,2339,1.8,43,0,,0,-8.9,120,120,10.3,13.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/27/2012,10.2,345,1704,3,46,76,,1.7,0,120,110,13.9,16.5
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/28/2012,3.7,154,1113,0,0,25,,2.8,-1.7,100,120,8,9.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,2/29/2012,0.7,1620,1620,0,0,25,,3.9,-5.6,140,140,3.6,4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/1/2012,6.5,2157,2156,1.8,46,25,,1.1,-3.9,110,110,13,16.5
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/2/2012,4.5,1350,803,1.8,0,76,,2.2,0.6,110,100,8.9,12.5
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/3/2012,3.2,714,713,0.3,10,25,,1.7,-0.6,110,110,7.2,9.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/4/2012,2.1,1357,1353,1.3,20,25,,0.6,-7.2,210,220,6.7,8.9
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/5/2012,2.7,1648,1720,3.6,117,25,,-1.1,-8.9,110,80,8,9.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/6/2012,6,2303,1352,2.8,97,152,,4.4,-1.7,220,110,10.7,13.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/7/2012,3.5,2023,2032,15.5,8,102,,3.3,0,120,110,9.8,12.5
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/8/2012,9.1,2125,2123,26.9,0,25,,3.9,1.1,120,110,16.5,21.5
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/9/2012,7,111,29,6.4,0,0,,4.4,0.6,120,120,13.9,17
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/10/2012,5.9,1051,551,5.1,0,0,,2.8,0.6,120,120,9.4,11.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/11/2012,1.8,1511,1508,2.5,0,0,,4.4,-0.6,130,120,12.5,14.8
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/12/2012,1,1458,1500,0,5,0,,3.9,-3.3,260,250,6.3,6.7
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/13/2012,2.6,1258,1258,0,5,0,,1.1,-3.9,130,130,7.6,9.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/14/2012,2.4,1503,1343,0,0,0,,4.4,-3.3,90,80,7.6,9.8
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/15/2012,1,1340,1249,0,0,0,,6.7,-1.7,70,120,5.8,7.2
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/16/2012,2.9,1405,1404,2.8,33,25,,4.4,-1.7,120,120,9.4,11.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/17/2012,2,2118,2123,0,0,0,,5,-1.7,120,110,9.4,10.7
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/18/2012,2.6,1444,1127,0,0,0,,3.9,-5,120,150,8,10.7
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/19/2012,1.6,1331,1258,1,28,25,,3.9,-5.6,240,240,5.4,6.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/20/2012,4.4,1149,1102,0,0,0,,2.2,-5,90,110,11.2,14.8
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/21/2012,2.2,1349,1145,0,0,0,,2.2,-6.7,120,120,6.7,8.9
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/22/2012,1.7,1443,1450,0,0,0,,3.3,-8.3,130,140,7.2,8.9
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/23/2012,1.5,1833,1909,0,0,0,,6.1,-7.2,90,80,5.4,6.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/24/2012,4,1202,1158,0,0,0,,3.9,-3.3,130,120,9.4,10.7
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/25/2012,2.2,1100,1215,0,0,0,,5.6,-3.3,120,120,8.9,10.7
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/26/2012,1.5,1410,1231,0,3,0,,6.1,-2.8,230,230,5.8,7.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/27/2012,1,1337,1222,0,0,0,,9.4,-3.3,250,220,5.4,7.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/28/2012,2.1,1919,1918,0,0,0,,10.6,-2.8,110,110,10.3,13
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/29/2012,2,1106,1106,0,0,0,,9.4,-3.3,120,110,17.4,20.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/30/2012,6.5,752,751,0,0,0,,7.2,-1.7,120,110,11.2,14.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,3/31/2012,3.2,1129,1128,0,0,0,,7.2,-4.4,130,130,7.2,9.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/1/2012,2.4,1927,2009,0,0,0,,8.9,-6.7,130,130,9.8,11.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/2/2012,4.9,925,844,0.5,0,0,,8.3,-1.7,70,70,13.4,17.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/3/2012,1.3,1138,1151,0,0,0,,7.8,-0.6,250,250,5.4,6.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/4/2012,1.1,1748,1442,0,0,0,,8.9,-2.2,280,250,5.4,6.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/5/2012,1.5,1133,1236,0,0,0,,8.3,-1.7,270,270,5.8,6.7
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/6/2012,1.3,1427,1313,0,0,0,,8.9,-3.3,240,220,4.5,6.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/7/2012,1.3,1311,1311,0,0,0,,10,-2.8,240,230,5.4,7.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/8/2012,1.5,1430,1227,0,0,0,,9.4,-2.2,240,220,6.3,7.2
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/9/2012,1.2,1345,1333,0,0,0,,10.6,-2.2,250,240,6.3,7.2
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/10/2012,1.5,1208,1207,0,0,0,,11.1,-1.7,240,240,6.3,7.2
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/11/2012,1.4,1529,1146,0,0,0,,12.2,1.7,240,240,4,5.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/12/2012,2.4,2100,2059,0,0,0,,16.7,0.6,90,100,8,9.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/13/2012,2.6,1450,221,0,0,0,,12.8,1.1,240,80,5.4,6.7
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/14/2012,2.7,1906,1904,0,0,0,,10,1.1,90,100,6.3,7.2
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/15/2012,3.2,1254,1132,0.5,0,0,,13.3,2.8,110,130,7.6,9.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/16/2012,2,2327,2327,0,0,0,,13.9,2.8,100,100,9.8,10.7
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/17/2012,4.9,356,356,0.5,0,0,,12.2,0.6,130,130,14.3,17.9
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/18/2012,2.6,2331,2336,0,0,0,,15,-1.1,120,120,10.3,12.5
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/19/2012,3.1,2354,2354,0,0,0,,12.2,4.4,120,120,9.4,11.2
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/20/2012,6.8,1639,1714,5.1,0,0,,11.7,3.9,110,110,19.2,24.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/21/2012,5.2,2357,115,1,0,0,,9.4,0.6,120,130,9.8,11.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/22/2012,1.7,1341,1114,0,0,0,,11.1,0,240,230,6.3,7.2
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/23/2012,1.6,2055,2015,5.3,0,0,,8.9,-1.1,100,140,6.7,8
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/24/2012,2.8,1458,1457,0,0,0,,10,0,230,230,5.8,6.7
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/25/2012,4.4,1304,1101,0,0,0,,14.4,0,70,80,11.2,14.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/26/2012,3.1,914,914,1.8,0,0,,10.6,3.3,120,120,9.8,11.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/27/2012,4.5,1659,1659,3.6,0,0,,7.8,0.6,120,130,9.8,11.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/28/2012,3,2004,2358,2.8,0,0,,10.6,3.3,110,120,6.3,8
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/29/2012,8.1,903,640,17,0,0,,6.1,3.9,110,100,13.4,16.5
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,4/30/2012,1.6,1443,1433,4.6,0,0,,7.2,3.3,230,230,5.4,6.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/1/2012,3.5,2209,2209,11.2,0,0,,6.7,4.4,110,110,11.2,13.9
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/2/2012,7,9,6,0.8,0,0,,7.2,4.4,110,100,10.7,14.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/3/2012,2.3,1255,1433,2.3,0,0,,9.4,2.2,240,250,5.8,6.7
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/4/2012,3.6,1151,1150,9.1,0,0,,7.2,2.8,130,130,9.4,11.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/5/2012,6.7,2322,1640,5.3,0,0,,7.2,3.9,110,120,10.3,13
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/6/2012,7.2,1623,1623,11.2,0,0,,6.7,4.4,120,120,10.7,13.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/7/2012,5,2239,2233,12.7,0,0,,10,5.6,110,110,13.9,17.9
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/8/2012,7,649,648,10.7,0,0,,5.6,2.8,110,110,15.6,19.2
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/9/2012,4.1,1243,1206,3,0,0,,6.1,2.8,130,120,8,10.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/10/2012,7.2,1854,2259,4.8,0,0,,6.1,3.3,120,120,11.6,14.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/11/2012,10.8,1451,1343,18.5,0,0,,6.7,5,110,130,14.8,19.7
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/12/2012,8,334,333,15,0,0,,6.7,5,110,110,14.3,18.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/13/2012,3.4,1330,1329,1.5,0,0,,7.2,3.9,130,130,9.8,11.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/14/2012,3,129,224,7.1,0,0,,8.3,2.8,100,110,6.3,7.2
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/15/2012,3.1,1306,1313,0.5,0,0,,7.2,1.7,100,100,6.7,8
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/16/2012,0.9,1358,1429,2.8,0,0,,7.2,2.2,270,290,3.6,4.5
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/17/2012,1.7,1639,1639,0,0,0,,11.7,4.4,240,240,4.5,6.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/18/2012,1.8,1135,1629,3,0,0,,8.9,5,240,340,4,5.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/19/2012,3.3,1204,1145,0.3,0,0,,10.6,4.4,130,130,7.6,9.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/20/2012,1,1431,1407,0,0,0,,13.9,3.3,250,260,6.7,8
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/21/2012,2,1414,1421,2.3,0,0,,13.3,5.6,250,260,5.8,6.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/22/2012,3.2,507,847,2.3,0,0,,14.4,7.8,90,130,6.7,8
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/23/2012,1.3,1544,625,5.3,0,0,,9.4,5.6,100,160,4,5.8
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/24/2012,1.7,1534,1533,0,0,0,,15,5,240,220,5.4,7.2
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/25/2012,2,1507,2237,0,0,0,,13.3,6.1,270,120,5.8,6.7
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/26/2012,4.7,941,936,7.6,0,0,,9.4,7.8,120,110,8,9.8
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/27/2012,5.3,949,1058,2,0,0,,10.6,7.8,120,110,9.4,11.2
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/28/2012,3,1451,1500,0.8,0,0,,12.2,6.1,130,130,8.9,10.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/29/2012,6.2,1010,1612,0,0,0,,12.8,7.2,130,120,9.8,13.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/30/2012,7.2,2040,2039,1.5,0,0,,11.1,7.2,110,110,10.7,14.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,5/31/2012,6,1054,1053,3.8,0,0,,9.4,6.7,120,110,10.7,13.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,6/1/2012,3.6,2125,2122,8.6,0,0,,12.8,5.6,130,130,8,10.7
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,6/2/2012,3.1,1103,914,0.8,0,0,,11.7,6.1,120,130,7.2,9.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,6/3/2012,2.6,1213,1416,0.3,0,0,,15,5,240,240,6.7,7.2
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,6/4/2012,2.7,1030,1856,0,0,0,,17.8,6.1,240,200,7.2,9.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,6/5/2012,2.9,1650,1612,1,0,0,,16.7,5,130,130,7.6,9.8
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,6/6/2012,3.4,135,134,0,0,0,,15.6,8.9,120,120,7.6,9.4
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,6/7/2012,3.1,2358,2359,7.4,0,0,,11.7,8.9,110,120,7.6,10.3
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,6/8/2012,5.1,54,52,18,0,0,,9.4,7.8,120,120,10.3,12.5
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,6/9/2012,1.6,1923,1923,0.3,0,0,,14.4,5.6,120,110,4.5,5.8
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,6/10/2012,2.8,1452,1451,1.8,0,0,,12.2,5,120,120,8,9.8
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,6/11/2012,1.9,831,835,4.1,0,0,,11.7,7.2,290,310,6.3,8
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,6/12/2012,1.6,1305,928,2.8,0,0,,11.1,6.7,270,140,4.5,7.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,6/13/2012,2.7,1439,1442,5.8,0,0,,10,6.7,110,110,6.7,7.6
USW00025309,"JUNEAU AIRPORT, AK US",58.3566,-134.564,4.9,6/14/2012,2.9,1333,1159,6.1,0,0,,8.9,6.1,120,140,6.3,9.8
